rule_str,seed_id,survival,displacement,max_bit_ratio,max_bounding_box,verdict
B1/S57,tromino_L_3,500,40.7739,4664.0,40,rejected
B1/S57,tromino_L_4,500,25.5585,4646.0,40,rejected
B1/S57,tromino_L_5,500,33.8102,4542.6667,40,rejected
B1/S57,tromino_L_6,500,40.7275,4664.0,40,rejected
B1/S57,tromino_L_7,500,40.7275,4664.0,40,rejected
B1/S57,compact_0,500,33.8102,4542.6667,40,rejected
B1/S57,compact_1,500,28.2843,3527.0,40,rejected
B1/S57,compact_2,500,34.641,4800.0,40,rejected
B1/S57,compact_3,500,28.2843,4800.0,40,rejected
B1/S57,compact_4,500,54.7966,2291.0,40,rejected
B1/S57,compact_5,500,51.4746,3434.75,40,rejected
B1/S57,compact_6,500,34.641,3527.0,40,rejected
B1/S57,compact_7,500,32.5364,2742.0,40,rejected
B1/S57,compact_8,500,40.7739,4664.0,40,rejected
B1/S57,compact_9,500,70.8353,2307.1667,40,rejected
B1/S57,compact_10,500,20.0,3750.0,40,rejected
B1/S57,compact_11,500,25.5585,4646.0,40,rejected
B1/S57,compact_12,500,9.687,3457.0,40,rejected
B1/S57,compact_13,500,51.5168,2744.0,40,rejected
B1/S57,compact_14,500,61.6748,2296.0,40,rejected
B1/S57,compact_15,500,48.9898,3494.0,40,rejected
B1/S57,compact_16,500,52.2409,2823.8,40,rejected
B1/S57,compact_17,500,41.4601,2752.2,40,rejected
B1/S57,compact_18,500,22.9572,3457.0,40,rejected
B1/S57,compact_19,500,38.2081,3461.0,40,rejected
B1/S57,compact_20,500,32.5663,2785.2,40,rejected
B1/S57,compact_21,500,40.7275,4664.0,40,rejected
B1/S57,compact_22,500,17.541,3451.75,40,rejected
B1/S57,compact_23,500,22.7827,2303.8333,40,rejected
B1/S57,compact_24,500,24.4886,4646.0,40,rejected
B9/S4,single_bit,1,0.0,inf,inf,rejected
B9/S4,pair_0,1,0.0,inf,inf,rejected
B9/S4,pair_1,1,0.0,inf,inf,rejected
B9/S4,pair_2,1,0.0,inf,inf,rejected
B9/S4,pair_3,1,0.0,inf,inf,rejected
B9/S4,pair_4,1,0.0,inf,inf,rejected
B9/S4,pair_5,1,0.0,inf,inf,rejected
B9/S4,pair_6,1,0.0,inf,inf,rejected
B9/S4,pair_7,1,0.0,inf,inf,rejected
B9/S4,pair_8,1,0.0,inf,inf,rejected
B9/S4,pair_9,1,0.0,inf,inf,rejected
B9/S4,pair_10,1,0.0,inf,inf,rejected
B9/S4,pair_11,1,0.0,inf,inf,rejected
B9/S4,tromino_L_0,1,0.0,inf,inf,rejected
B9/S4,tromino_L_1,1,0.0,inf,inf,rejected
B9/S4,tromino_L_2,1,0.0,inf,inf,rejected
B9/S4,tromino_L_3,1,0.0,inf,inf,rejected
B9/S4,tromino_L_4,1,0.0,inf,inf,rejected
B9/S4,tromino_L_5,1,0.0,inf,inf,rejected
B9/S4,tromino_L_6,1,0.0,inf,inf,rejected
B9/S4,tromino_L_7,1,0.0,inf,inf,rejected
B9/S4,compact_0,1,0.0,inf,inf,rejected
B9/S4,compact_1,1,0.0,inf,inf,rejected
B9/S4,compact_2,1,0.0,inf,inf,rejected
B9/S4,compact_3,1,0.0,inf,inf,rejected
B9/S4,compact_4,1,0.0,inf,inf,rejected
B9/S4,compact_5,1,0.0,inf,inf,rejected
B9/S4,compact_6,1,0.0,inf,inf,rejected
B9/S4,compact_7,2,0.4473,inf,inf,rejected
B9/S4,compact_8,1,0.0,inf,inf,rejected
B9/S4,compact_9,2,0.167,inf,inf,rejected
B9/S4,compact_10,1,0.0,inf,inf,rejected
B9/S4,compact_11,1,0.0,inf,inf,rejected
B9/S4,compact_12,1,0.0,inf,inf,rejected
B9/S4,compact_13,2,0.283,inf,inf,rejected
B9/S4,compact_14,2,0.5267,inf,inf,rejected
B9/S4,compact_15,1,0.0,inf,inf,rejected
B9/S4,compact_16,1,0.0,inf,inf,rejected
B9/S4,compact_17,1,0.0,inf,inf,rejected
B9/S4,compact_18,1,0.0,inf,inf,rejected
B9/S4,compact_19,1,0.0,inf,inf,rejected
B9/S4,compact_20,2,0.2837,inf,inf,rejected
B9/S4,compact_21,1,0.0,inf,inf,rejected
B9/S4,compact_22,1,0.0,inf,inf,rejected
B9/S4,compact_23,1,0.0,inf,inf,rejected
B9/S4,compact_24,1,0.0,inf,inf,rejected
B39/S458912,single_bit,1,0.0,inf,inf,rejected
B39/S458912,pair_0,1,0.0,inf,inf,rejected
B39/S458912,pair_1,1,0.0,inf,inf,rejected
B39/S458912,pair_2,1,0.0,inf,inf,rejected
B39/S458912,pair_3,1,0.0,inf,inf,rejected
B39/S458912,pair_4,1,0.0,inf,inf,rejected
B39/S458912,pair_5,1,0.0,inf,inf,rejected
B39/S458912,pair_6,1,0.0,inf,inf,rejected
B39/S458912,pair_7,1,0.0,inf,inf,rejected
B39/S458912,pair_8,1,0.0,inf,inf,rejected
B39/S458912,pair_9,1,0.0,inf,inf,rejected
B39/S458912,pair_10,1,0.0,inf,inf,rejected
B39/S458912,pair_11,1,0.0,inf,inf,rejected
B39/S458912,tromino_L_0,2,0.9432,inf,inf,rejected
B39/S458912,tromino_L_1,2,1.3747,inf,inf,rejected
B39/S458912,tromino_L_2,2,0.667,inf,inf,rejected
B39/S458912,tromino_L_3,2,1.3747,inf,inf,rejected
B39/S458912,tromino_L_4,2,0.9432,inf,inf,rejected
B39/S458912,tromino_L_5,2,0.167,inf,inf,rejected
B39/S458912,tromino_L_6,2,1.0003,inf,inf,rejected
B39/S458912,tromino_L_7,2,1.0003,inf,inf,rejected
B39/S458912,compact_0,2,0.167,inf,inf,rejected
B39/S458912,compact_1,2,0.0,inf,inf,rejected
B39/S458912,compact_2,1,0.0,inf,inf,rejected
B39/S458912,compact_3,1,0.0,inf,inf,rejected
B39/S458912,compact_4,2,2.2676,inf,inf,rejected
B39/S458912,compact_5,2,0.6127,inf,inf,rejected
B39/S458912,compact_6,2,0.0,inf,inf,rejected
B39/S458912,compact_7,4,0.4473,inf,inf,rejected
B39/S458912,compact_8,2,1.3747,inf,inf,rejected
B39/S458912,compact_9,4,1.509,inf,inf,rejected
B39/S458912,compact_10,3,0.0,inf,inf,rejected
B39/S458912,compact_11,2,0.9432,inf,inf,rejected
B39/S458912,compact_12,2,1.0905,inf,inf,rejected
B39/S458912,compact_13,3,0.8251,inf,inf,rejected
B39/S458912,compact_14,5,0.6015,inf,inf,rejected
B39/S458912,compact_15,1,0.0,inf,inf,rejected
B39/S458912,compact_16,3,0.446,inf,inf,rejected
B39/S458912,compact_17,3,0.4473,inf,inf,rejected
B39/S458912,compact_18,2,1.0311,inf,inf,rejected
B39/S458912,compact_19,500,0.0,1.0,3,rejected
B39/S458912,compact_20,5,0.2837,inf,inf,rejected
B39/S458912,compact_21,2,1.0003,inf,inf,rejected
B39/S458912,compact_22,2,0.3546,inf,inf,rejected
B39/S458912,compact_23,2,0.605,inf,inf,rejected
B39/S458912,compact_24,2,0.667,inf,inf,rejected
B14/S410,single_bit,500,34.641,20280.0,40,rejected
B14/S410,pair_0,500,28.2843,9449.0,40,rejected
B14/S410,pair_1,500,28.2843,9449.0,40,rejected
B14/S410,pair_2,500,28.2843,9449.0,40,rejected
B14/S410,pair_3,500,28.2843,9449.0,40,rejected
B14/S410,pair_4,500,44.7214,9449.0,40,rejected
B14/S410,pair_5,500,20.0,9449.0,40,rejected
B14/S410,pair_6,500,40.0,9449.0,40,rejected
B14/S410,pair_7,500,44.7214,9449.0,40,rejected
B14/S410,pair_8,500,44.7214,9449.0,40,rejected
B14/S410,pair_9,500,40.0,9449.0,40,rejected
B14/S410,pair_10,500,44.7214,9449.0,40,rejected
B14/S410,pair_11,500,60.0,9449.0,40,rejected
B14/S410,tromino_L_0,500,32.3741,6214.0,40,rejected
B14/S410,tromino_L_1,500,61.452,6305.0,40,rejected
B14/S410,tromino_L_2,500,26.908,6214.0,40,rejected
B14/S410,tromino_L_3,500,61.452,6305.0,40,rejected
B14/S410,tromino_L_4,500,49.9417,6214.0,40,rejected
B14/S410,tromino_L_5,500,25.5176,6249.3333,40,rejected
B14/S410,tromino_L_6,500,62.4705,6305.0,40,rejected
B14/S410,tromino_L_7,500,62.4705,6305.0,40,rejected
B14/S410,compact_0,500,47.4463,6249.3333,40,rejected
B14/S410,compact_1,500,48.9898,4719.5,40,rejected
B14/S410,compact_2,500,20.0,6342.0,40,rejected
B14/S410,compact_3,500,44.7214,6342.0,40,rejected
B14/S410,compact_4,500,42.0657,3093.0,40,rejected
B14/S410,compact_5,500,53.6244,4631.75,40,rejected
B14/S410,compact_6,500,48.9898,4719.5,40,rejected
B14/S410,compact_7,500,21.6956,3713.8,40,rejected
B14/S410,compact_8,500,61.452,6305.0,40,rejected
B14/S410,compact_9,500,88.5315,3091.3333,40,rejected
B14/S410,compact_10,500,20.0,4809.75,40,rejected
B14/S410,compact_11,500,49.9417,6214.0,40,rejected
B14/S410,compact_12,500,20.9552,4638.25,40,rejected
B14/S410,compact_13,500,39.7596,3708.0,40,rejected
B14/S410,compact_14,500,28.9083,3082.3333,40,rejected
B14/S410,compact_15,500,34.641,4750.0,40,rejected
B14/S410,compact_16,500,45.7781,3717.2,40,rejected
B14/S410,compact_17,500,39.5606,3701.6,40,rejected
B14/S410,compact_18,500,37.5498,4638.25,40,rejected
B14/S410,compact_19,500,56.1779,4717.0,40,rejected
B14/S410,compact_20,500,21.3512,3745.6,40,rejected
B14/S410,compact_21,500,62.4705,6305.0,40,rejected
B14/S410,compact_22,500,58.4156,4658.5,40,rejected
B14/S410,compact_23,500,70.1018,3089.5,40,rejected
B14/S410,compact_24,500,26.908,6214.0,40,rejected
B29/S137,single_bit,1,0.0,inf,inf,rejected
B29/S137,pair_0,500,28.2843,8969.0,40,rejected
B29/S137,pair_1,500,28.2843,8969.0,40,rejected
B29/S137,pair_2,500,28.2843,8969.0,40,rejected
B29/S137,pair_3,500,48.9898,8969.0,40,rejected
B29/S137,pair_4,500,44.7214,8969.0,40,rejected
B29/S137,pair_5,500,20.0,8969.0,40,rejected
B29/S137,pair_6,500,40.0,8969.0,40,rejected
B29/S137,pair_7,500,44.7214,8969.0,40,rejected
B29/S137,pair_8,500,44.7214,8969.0,40,rejected
B29/S137,pair_9,500,40.0,8969.0,40,rejected
B29/S137,pair_10,500,20.0,8969.0,40,rejected
B29/S137,pair_11,500,44.7214,8969.0,40,rejected
B29/S137,tromino_L_0,500,67.7276,5726.6667,40,rejected
B29/S137,tromino_L_1,500,39.1697,5954.3333,40,rejected
B29/S137,tromino_L_2,500,47.8906,5726.6667,40,rejected
B29/S137,tromino_L_3,500,39.1697,5954.3333,40,rejected
B29/S137,tromino_L_4,500,57.8131,5726.6667,40,rejected
B29/S137,tromino_L_5,500,26.4152,5830.0,40,rejected
B29/S137,tromino_L_6,500,43.9362,5954.3333,40,rejected
B29/S137,tromino_L_7,500,43.9362,5954.3333,40,rejected
B29/S137,compact_0,500,47.935,5830.0,40,rejected
B29/S137,compact_1,500,28.2843,4376.5,40,rejected
B29/S137,compact_2,500,0.0,5946.0,40,rejected
B29/S137,compact_3,500,0.0,5946.0,40,rejected
B29/S137,compact_4,500,56.5235,2850.1667,40,rejected
B29/S137,compact_5,500,64.0654,4202.5,40,rejected
B29/S137,compact_6,500,28.2843,4376.5,40,rejected
B29/S137,compact_7,500,60.0195,3410.8,40,rejected
B29/S137,compact_8,500,39.1697,5954.3333,40,rejected
B29/S137,compact_9,500,51.2563,2818.0,40,rejected
B29/S137,compact_10,500,66.3325,4417.75,40,rejected
B29/S137,compact_11,500,57.8131,5726.6667,40,rejected
B29/S137,compact_12,500,48.5584,4214.75,40,rejected
B29/S137,compact_13,500,40.5094,3390.8,40,rejected
B29/S137,compact_14,500,30.5875,2817.0,40,rejected
B29/S137,compact_15,500,40.0,4418.5,40,rejected
B29/S137,compact_16,500,44.4862,3400.0,40,rejected
B29/S137,compact_17,500,75.4577,3382.0,40,rejected
B29/S137,compact_18,500,48.1508,4214.75,40,rejected
B29/S137,compact_19,500,49.3613,4387.0,40,rejected
B29/S137,compact_20,500,47.4706,3442.8,40,rejected
B29/S137,compact_21,500,43.9362,5954.3333,40,rejected
B29/S137,compact_22,500,57.1179,4231.0,40,rejected
B29/S137,compact_23,500,55.8487,2845.5,40,rejected
B29/S137,compact_24,500,47.8906,5726.6667,40,rejected
B25/S410,single_bit,1,0.0,inf,inf,rejected
B25/S410,pair_0,500,0.0,9963.0,40,rejected
B25/S410,pair_1,500,0.0,9963.0,40,rejected
B25/S410,pair_2,500,0.0,9963.0,40,rejected
B25/S410,pair_3,500,0.0,9963.0,40,rejected
B25/S410,pair_4,500,0.0,9963.0,40,rejected
B25/S410,pair_5,500,0.0,9963.0,40,rejected
B25/S410,pair_6,500,40.0,9963.0,40,rejected
B25/S410,pair_7,500,40.0,9963.0,40,rejected
B25/S410,pair_8,500,40.0,9963.0,40,rejected
B25/S410,pair_9,500,0.0,9963.0,40,rejected
B25/S410,pair_10,500,0.0,9963.0,40,rejected
B25/S410,pair_11,500,0.0,9963.0,40,rejected
B25/S410,tromino_L_0,500,34.6442,6585.3333,40,rejected
B25/S410,tromino_L_1,500,48.4221,6642.0,40,rejected
B25/S410,tromino_L_2,500,28.0498,6585.3333,40,rejected
B25/S410,tromino_L_3,500,48.4221,6642.0,40,rejected
B25/S410,tromino_L_4,500,20.3358,6585.3333,40,rejected
B25/S410,tromino_L_5,500,37.8082,6753.3333,40,rejected
B25/S410,tromino_L_6,500,41.6948,6642.0,40,rejected
B25/S410,tromino_L_7,500,41.6948,6642.0,40,rejected
B25/S410,compact_0,500,37.8082,6753.3333,40,rejected
B25/S410,compact_1,500,28.2843,4948.0,40,rejected
B25/S410,compact_2,500,28.2843,6764.0,40,rejected
B25/S410,compact_3,500,28.2843,6764.0,40,rejected
B25/S410,compact_4,500,37.377,3248.1667,40,rejected
B25/S410,compact_5,500,48.7019,4842.75,40,rejected
B25/S410,compact_6,500,34.641,4948.0,40,rejected
B25/S410,compact_7,500,58.2529,3890.6,40,rejected
B25/S410,compact_8,500,48.4221,6642.0,40,rejected
B25/S410,compact_9,500,84.9836,3233.5,40,rejected
B25/S410,compact_10,500,20.0,5070.0,40,rejected
B25/S410,compact_11,500,20.3358,6585.3333,40,rejected
B25/S410,compact_12,500,46.5116,4870.25,40,rejected
B25/S410,compact_13,500,51.53,3896.6,40,rejected
B25/S410,compact_14,500,63.8946,3250.1667,40,rejected
B25/S410,compact_15,500,20.0,4991.5,40,rejected
B25/S410,compact_16,500,52.5998,3874.4,40,rejected
B25/S410,compact_17,500,55.2634,3877.4,40,rejected
B25/S410,compact_18,500,68.8396,4870.25,40,rejected
B25/S410,compact_19,500,44.7221,5048.0,40,rejected
B25/S410,compact_20,500,36.5368,3900.4,40,rejected
B25/S410,compact_21,500,41.6948,6642.0,40,rejected
B25/S410,compact_22,500,12.0748,4864.5,40,rejected
B25/S410,compact_23,500,45.5545,3239.0,40,rejected
B25/S410,compact_24,500,28.0498,6585.3333,40,rejected
B45/S2471011,single_bit,1,0.0,inf,inf,rejected
B45/S2471011,pair_0,1,0.0,inf,inf,rejected
B45/S2471011,pair_1,1,0.0,inf,inf,rejected
B45/S2471011,pair_2,1,0.0,inf,inf,rejected
B45/S2471011,pair_3,1,0.0,inf,inf,rejected
B45/S2471011,pair_4,1,0.0,inf,inf,rejected
B45/S2471011,pair_5,1,0.0,inf,inf,rejected
B45/S2471011,pair_6,1,0.0,inf,inf,rejected
B45/S2471011,pair_7,1,0.0,inf,inf,rejected
B45/S2471011,pair_8,1,0.0,inf,inf,rejected
B45/S2471011,pair_9,1,0.0,inf,inf,rejected
B45/S2471011,pair_10,1,0.0,inf,inf,rejected
B45/S2471011,pair_11,1,0.0,inf,inf,rejected
B45/S2471011,tromino_L_0,2,0.471,inf,inf,rejected
B45/S2471011,tromino_L_1,500,0.0,1.0,2,rejected
B45/S2471011,tromino_L_2,2,0.333,inf,inf,rejected
B45/S2471011,tromino_L_3,500,0.0,1.0,2,rejected
B45/S2471011,tromino_L_4,2,0.471,inf,inf,rejected
B45/S2471011,tromino_L_5,2,0.333,inf,inf,rejected
B45/S2471011,tromino_L_6,500,0.0,1.0,2,rejected
B45/S2471011,tromino_L_7,500,0.0,1.0,2,rejected
B45/S2471011,compact_0,2,0.333,inf,inf,rejected
B45/S2471011,compact_1,2,0.0,inf,inf,rejected
B45/S2471011,compact_2,2,0.0,inf,inf,rejected
B45/S2471011,compact_3,2,0.0,inf,inf,rejected
B45/S2471011,compact_4,500,0.7628,0.5,2,rejected
B45/S2471011,compact_5,500,0.4558,0.75,2,rejected
B45/S2471011,compact_6,2,0.0,inf,inf,rejected
B45/S2471011,compact_7,3,0.548,inf,inf,rejected
B45/S2471011,compact_8,500,0.0,1.0,2,rejected
B45/S2471011,compact_9,3,0.7266,inf,inf,rejected
B45/S2471011,compact_10,1,0.0,inf,inf,rejected
B45/S2471011,compact_11,2,0.471,inf,inf,rejected
B45/S2471011,compact_12,2,0.4319,inf,inf,rejected
B45/S2471011,compact_13,500,0.7395,0.6,2,rejected
B45/S2471011,compact_14,500,1.0671,0.5,2,rejected
B45/S2471011,compact_15,2,0.0,inf,inf,rejected
B45/S2471011,compact_16,2,0.8377,inf,inf,rejected
B45/S2471011,compact_17,2,1.6128,inf,inf,rejected
B45/S2471011,compact_18,2,0.2496,inf,inf,rejected
B45/S2471011,compact_19,2,0.2496,inf,inf,rejected
B45/S2471011,compact_20,3,0.2837,inf,inf,rejected
B45/S2471011,compact_21,500,0.0,1.0,2,rejected
B45/S2471011,compact_22,2,0.9346,inf,inf,rejected
B45/S2471011,compact_23,2,0.3709,inf,inf,rejected
B45/S2471011,compact_24,2,0.333,inf,inf,rejected
B35/S4,single_bit,1,0.0,inf,inf,rejected
B35/S4,pair_0,1,0.0,inf,inf,rejected
B35/S4,pair_1,1,0.0,inf,inf,rejected
B35/S4,pair_2,1,0.0,inf,inf,rejected
B35/S4,pair_3,1,0.0,inf,inf,rejected
B35/S4,pair_4,1,0.0,inf,inf,rejected
B35/S4,pair_5,1,0.0,inf,inf,rejected
B35/S4,pair_6,1,0.0,inf,inf,rejected
B35/S4,pair_7,1,0.0,inf,inf,rejected
B35/S4,pair_8,1,0.0,inf,inf,rejected
B35/S4,pair_9,1,0.0,inf,inf,rejected
B35/S4,pair_10,1,0.0,inf,inf,rejected
B35/S4,pair_11,1,0.0,inf,inf,rejected
B35/S4,tromino_L_0,2,0.9432,inf,inf,rejected
B35/S4,tromino_L_1,2,1.3747,inf,inf,rejected
B35/S4,tromino_L_2,2,0.667,inf,inf,rejected
B35/S4,tromino_L_3,2,1.3747,inf,inf,rejected
B35/S4,tromino_L_4,2,0.9432,inf,inf,rejected
B35/S4,tromino_L_5,2,0.167,inf,inf,rejected
B35/S4,tromino_L_6,2,1.0003,inf,inf,rejected
B35/S4,tromino_L_7,2,1.0003,inf,inf,rejected
B35/S4,compact_0,2,0.167,inf,inf,rejected
B35/S4,compact_1,2,0.0,inf,inf,rejected
B35/S4,compact_2,1,0.0,inf,inf,rejected
B35/S4,compact_3,1,0.0,inf,inf,rejected
B35/S4,compact_4,2,2.2676,inf,inf,rejected
B35/S4,compact_5,2,0.6127,inf,inf,rejected
B35/S4,compact_6,2,0.0,inf,inf,rejected
B35/S4,compact_7,4,0.4473,inf,inf,rejected
B35/S4,compact_8,2,1.3747,inf,inf,rejected
B35/S4,compact_9,5,0.7266,inf,inf,rejected
B35/S4,compact_10,3,0.0,inf,inf,rejected
B35/S4,compact_11,2,0.9432,inf,inf,rejected
B35/S4,compact_12,2,1.0905,inf,inf,rejected
B35/S4,compact_13,3,0.8251,inf,inf,rejected
B35/S4,compact_14,3,0.6008,inf,inf,rejected
B35/S4,compact_15,1,0.0,inf,inf,rejected
B35/S4,compact_16,3,0.446,inf,inf,rejected
B35/S4,compact_17,3,0.4473,inf,inf,rejected
B35/S4,compact_18,2,1.0311,inf,inf,rejected
B35/S4,compact_19,500,0.0,1.0,3,rejected
B35/S4,compact_20,5,0.2837,inf,inf,rejected
B35/S4,compact_21,2,1.0003,inf,inf,rejected
B35/S4,compact_22,2,0.3546,inf,inf,rejected
B35/S4,compact_23,2,0.605,inf,inf,rejected
B35/S4,compact_24,2,0.667,inf,inf,rejected
B39/S591011,single_bit,1,0.0,inf,inf,rejected
B39/S591011,pair_0,1,0.0,inf,inf,rejected
B39/S591011,pair_1,1,0.0,inf,inf,rejected
B39/S591011,pair_2,1,0.0,inf,inf,rejected
B39/S591011,pair_3,1,0.0,inf,inf,rejected
B39/S591011,pair_4,1,0.0,inf,inf,rejected
B39/S591011,pair_5,1,0.0,inf,inf,rejected
B39/S591011,pair_6,1,0.0,inf,inf,rejected
B39/S591011,pair_7,1,0.0,inf,inf,rejected
B39/S591011,pair_8,1,0.0,inf,inf,rejected
B39/S591011,pair_9,1,0.0,inf,inf,rejected
B39/S591011,pair_10,1,0.0,inf,inf,rejected
B39/S591011,pair_11,1,0.0,inf,inf,rejected
B39/S591011,tromino_L_0,2,0.9432,inf,inf,rejected
B39/S591011,tromino_L_1,2,1.3747,inf,inf,rejected
B39/S591011,tromino_L_2,2,0.667,inf,inf,rejected
B39/S591011,tromino_L_3,2,1.3747,inf,inf,rejected
B39/S591011,tromino_L_4,2,0.9432,inf,inf,rejected
B39/S591011,tromino_L_5,2,0.167,inf,inf,rejected
B39/S591011,tromino_L_6,2,1.0003,inf,inf,rejected
B39/S591011,tromino_L_7,2,1.0003,inf,inf,rejected
B39/S591011,compact_0,2,0.167,inf,inf,rejected
B39/S591011,compact_1,2,0.0,inf,inf,rejected
B39/S591011,compact_2,1,0.0,inf,inf,rejected
B39/S591011,compact_3,1,0.0,inf,inf,rejected
B39/S591011,compact_4,2,2.2676,inf,inf,rejected
B39/S591011,compact_5,2,0.6127,inf,inf,rejected
B39/S591011,compact_6,2,0.0,inf,inf,rejected
B39/S591011,compact_7,3,1.0955,inf,inf,rejected
B39/S591011,compact_8,2,1.3747,inf,inf,rejected
B39/S591011,compact_9,3,0.6008,inf,inf,rejected
B39/S591011,compact_10,3,0.0,inf,inf,rejected
B39/S591011,compact_11,2,0.9432,inf,inf,rejected
B39/S591011,compact_12,2,1.0905,inf,inf,rejected
B39/S591011,compact_13,4,0.5745,inf,inf,rejected
B39/S591011,compact_14,6,0.4985,inf,inf,rejected
B39/S591011,compact_15,1,0.0,inf,inf,rejected
B39/S591011,compact_16,3,0.446,inf,inf,rejected
B39/S591011,compact_17,3,0.4473,inf,inf,rejected
B39/S591011,compact_18,2,1.0311,inf,inf,rejected
B39/S591011,compact_19,500,0.0,1.0,3,rejected
B39/S591011,compact_20,2,0.2837,inf,inf,rejected
B39/S591011,compact_21,2,1.0003,inf,inf,rejected
B39/S591011,compact_22,2,0.3546,inf,inf,rejected
B39/S591011,compact_23,2,0.605,inf,inf,rejected
B39/S591011,compact_24,2,0.667,inf,inf,rejected
B511/S12,single_bit,1,0.0,inf,inf,rejected
B511/S12,pair_0,1,0.0,inf,inf,rejected
B511/S12,pair_1,1,0.0,inf,inf,rejected
B511/S12,pair_2,1,0.0,inf,inf,rejected
B511/S12,pair_3,1,0.0,inf,inf,rejected
B511/S12,pair_4,1,0.0,inf,inf,rejected
B511/S12,pair_5,1,0.0,inf,inf,rejected
B511/S12,pair_6,1,0.0,inf,inf,rejected
B511/S12,pair_7,1,0.0,inf,inf,rejected
B511/S12,pair_8,1,0.0,inf,inf,rejected
B511/S12,pair_9,1,0.0,inf,inf,rejected
B511/S12,pair_10,1,0.0,inf,inf,rejected
B511/S12,pair_11,1,0.0,inf,inf,rejected
B511/S12,tromino_L_0,1,0.0,inf,inf,rejected
B511/S12,tromino_L_1,1,0.0,inf,inf,rejected
B511/S12,tromino_L_2,1,0.0,inf,inf,rejected
B511/S12,tromino_L_3,1,0.0,inf,inf,rejected
B511/S12,tromino_L_4,1,0.0,inf,inf,rejected
B511/S12,tromino_L_5,1,0.0,inf,inf,rejected
B511/S12,tromino_L_6,1,0.0,inf,inf,rejected
B511/S12,tromino_L_7,1,0.0,inf,inf,rejected
B511/S12,compact_0,1,0.0,inf,inf,rejected
B511/S12,compact_1,1,0.0,inf,inf,rejected
B511/S12,compact_2,1,0.0,inf,inf,rejected
B511/S12,compact_3,1,0.0,inf,inf,rejected
B511/S12,compact_4,1,0.0,inf,inf,rejected
B511/S12,compact_5,1,0.0,inf,inf,rejected
B511/S12,compact_6,1,0.0,inf,inf,rejected
B511/S12,compact_7,1,0.0,inf,inf,rejected
B511/S12,compact_8,1,0.0,inf,inf,rejected
B511/S12,compact_9,1,0.0,inf,inf,rejected
B511/S12,compact_10,1,0.0,inf,inf,rejected
B511/S12,compact_11,1,0.0,inf,inf,rejected
B511/S12,compact_12,1,0.0,inf,inf,rejected
B511/S12,compact_13,1,0.0,inf,inf,rejected
B511/S12,compact_14,1,0.0,inf,inf,rejected
B511/S12,compact_15,1,0.0,inf,inf,rejected
B511/S12,compact_16,1,0.0,inf,inf,rejected
B511/S12,compact_17,1,0.0,inf,inf,rejected
B511/S12,compact_18,1,0.0,inf,inf,rejected
B511/S12,compact_19,1,0.0,inf,inf,rejected
B511/S12,compact_20,1,0.0,inf,inf,rejected
B511/S12,compact_21,1,0.0,inf,inf,rejected
B511/S12,compact_22,1,0.0,inf,inf,rejected
B511/S12,compact_23,1,0.0,inf,inf,rejected
B511/S12,compact_24,1,0.0,inf,inf,rejected
B567/S7911,single_bit,1,0.0,inf,inf,rejected
B567/S7911,pair_0,1,0.0,inf,inf,rejected
B567/S7911,pair_1,1,0.0,inf,inf,rejected
B567/S7911,pair_2,1,0.0,inf,inf,rejected
B567/S7911,pair_3,1,0.0,inf,inf,rejected
B567/S7911,pair_4,1,0.0,inf,inf,rejected
B567/S7911,pair_5,1,0.0,inf,inf,rejected
B567/S7911,pair_6,1,0.0,inf,inf,rejected
B567/S7911,pair_7,1,0.0,inf,inf,rejected
B567/S7911,pair_8,1,0.0,inf,inf,rejected
B567/S7911,pair_9,1,0.0,inf,inf,rejected
B567/S7911,pair_10,1,0.0,inf,inf,rejected
B567/S7911,pair_11,1,0.0,inf,inf,rejected
B567/S7911,tromino_L_0,1,0.0,inf,inf,rejected
B567/S7911,tromino_L_1,1,0.0,inf,inf,rejected
B567/S7911,tromino_L_2,1,0.0,inf,inf,rejected
B567/S7911,tromino_L_3,1,0.0,inf,inf,rejected
B567/S7911,tromino_L_4,1,0.0,inf,inf,rejected
B567/S7911,tromino_L_5,1,0.0,inf,inf,rejected
B567/S7911,tromino_L_6,1,0.0,inf,inf,rejected
B567/S7911,tromino_L_7,1,0.0,inf,inf,rejected
B567/S7911,compact_0,1,0.0,inf,inf,rejected
B567/S7911,compact_1,1,0.0,inf,inf,rejected
B567/S7911,compact_2,1,0.0,inf,inf,rejected
B567/S7911,compact_3,1,0.0,inf,inf,rejected
B567/S7911,compact_4,1,0.0,inf,inf,rejected
B567/S7911,compact_5,1,0.0,inf,inf,rejected
B567/S7911,compact_6,1,0.0,inf,inf,rejected
B567/S7911,compact_7,1,0.0,inf,inf,rejected
B567/S7911,compact_8,1,0.0,inf,inf,rejected
B567/S7911,compact_9,1,0.0,inf,inf,rejected
B567/S7911,compact_10,1,0.0,inf,inf,rejected
B567/S7911,compact_11,1,0.0,inf,inf,rejected
B567/S7911,compact_12,1,0.0,inf,inf,rejected
B567/S7911,compact_13,1,0.0,inf,inf,rejected
B567/S7911,compact_14,1,0.0,inf,inf,rejected
B567/S7911,compact_15,1,0.0,inf,inf,rejected
B567/S7911,compact_16,1,0.0,inf,inf,rejected
B567/S7911,compact_17,1,0.0,inf,inf,rejected
B567/S7911,compact_18,1,0.0,inf,inf,rejected
